Respondent ID,Division_Primary,Division_Secondary,Position,Generation,Gender,Tenure,Employment_Type,Question_plus_Subquestion,Answer,Question,Respondents_Count,Same_Answer_Count
7481772195,Information Technology,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5044294817,Legal,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
3120678959,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6316782091,Finance,,Manager,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9489935616,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
7178840935,People,,Department Lead,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
4625088666,Finance,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 3,Question 6,196,10.0
2899153341,Executive,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5081486733,Port Security & Emergency Operations,,Manager,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
4211032639,Infrastructure,,Staff,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
2273018449,Finance,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
7276390477,Information Technology,,Staff,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
2618791107,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
9806028857,,,,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
4870706994,Commercial,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5382550855,Finance,,Department Lead,Baby Boomer (born between 1946-1964),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 1,Question 6,196,7.0
5297870739,Commercial,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9718877248,Infrastructure,,Manager,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8830958949,Finance,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
7852677398,People,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 6-Response 2,Answer 3,Question 6,196,10.0
9806832932,Executive,,Chief / Executive,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5585138853,Executive,,Manager,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8087395217,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
5177954332,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
1582292985,People,,Chief / Executive,Millennial (born between 1981-2000),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2932152777,Finance,,,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
1627698070,Port Operations,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
9748686287,People,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
7149169711,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
6206953310,Executive,,Staff,Prefer not to answer,Female,10+ years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
9983361274,Information Technology,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
8250575077,Finance,,Department Lead,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9183378071,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
3868607625,Legal,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
1411900712,Finance,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
3860289517,Government & Public Relations,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6014941727,Commercial,,Manager,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
9323454815,Finance,,Staff,Prefer not to answer,Prefer not to answer,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8311558071,People,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
7819918439,People,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2007145908,Infrastructure,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5386015734,Port Operations,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2373830201,Infrastructure,,Department Lead,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
3564004995,Infrastructure,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
4947111306,People,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5078285109,Finance,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
6225804357,Other (please specify),Rather not say,Manager,Generation X (born between 1965-1980),Prefer not to answer,10+ years,Full time Employee,Question 6-Response 2,Answer 1,Question 6,196,7.0
2014555149,Information Technology,,Department Lead,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
2243120133,People,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
3550987529,Finance,,Manager,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
4228546491,Information Technology,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2062616124,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
3244391841,People,,Manager,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
5488107363,People,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8585347438,Infrastructure,,Manager,Prefer not to answer,Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
7133066581,Information Technology,,Staff,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2817787256,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
1636734067,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5202048947,People,,Staff,Generation X (born between 1965-1980),Prefer not to answer,3-5 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
3184415812,Port Operations,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
5157551249,Information Technology,,Staff,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9597476932,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
5350663671,Information Technology,,Department Lead,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
7164689614,Port Security & Emergency Operations,,Manager,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 1,Question 6,196,7.0
4295285752,Infrastructure,,Staff,Generation X (born between 1965-1980),Female,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
4008763646,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
6909546929,Finance,,Manager,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
7331440341,Information Technology,,Staff,Millennial (born between 1981-2000),Prefer not to answer,5-10 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
4617669690,Legal,,Staff,Prefer not to answer,Female,10+ years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
1892199000,Infrastructure,,Department Lead,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
7480026174,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,Answer 3,Question 6,196,10.0
1859209548,Infrastructure,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
2065485156,Port Security & Emergency Operations,,Chief / Executive,Baby Boomer (born between 1946-1964),Male,5-10 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8008971893,Executive,,Staff,Generation X (born between 1965-1980),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
1967962301,Port Operations,,Department Lead,Millennial (born between 1981-2000),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8708081021,Port Security & Emergency Operations,,Department Lead,Millennial (born between 1981-2000),Male,5-10 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
9462494279,Commercial,,Staff,Prefer not to answer,Prefer not to answer,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
2126438547,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 7,Question 6,196,10.0
8748263039,Infrastructure,,Manager,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
4366243452,Information Technology,,Staff,Generation X (born between 1965-1980),Female,3-5 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
1368436554,Infrastructure,,Manager,Millennial (born between 1981-2000),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6588311032,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9652438783,Executive,,Staff,Generation X (born between 1965-1980),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
8895572278,Infrastructure,,Manager,Baby Boomer (born between 1946-1964),Male,10+ years,Full time Employee,Question 6-Response 2,Answer 4,Question 6,196,18.0
5633495172,Infrastructure,,Staff,Generation X (born between 1965-1980),Female,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6665212340,People,,Staff,Millennial (born between 1981-2000),Female,0-2 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
2850296334,Infrastructure,,Staff,Millennial (born between 1981-2000),Female,5-10 years,Full time Employee,Question 6-Response 2,Answer 2,Question 6,196,18.0
2781168270,Finance,,Staff,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6478560213,Information Technology,,Staff,Prefer not to answer,Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9328885416,Infrastructure,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
6285007368,People,,Staff,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6776579131,Commercial,,Staff,Millennial (born between 1981-2000),Male,0-2 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
6270834102,Finance,,Staff,Millennial (born between 1981-2000),Female,3-5 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
4341029891,Finance,,Staff,Prefer not to answer,Male,3-5 years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
9298970467,Information Technology,,Department Lead,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 3,Question 6,196,10.0
3530464299,Legal,,Department Lead,Baby Boomer (born between 1946-1964),Female,10+ years,Full time Employee,Question 6-Response 2,Answer 6,Question 6,196,12.0
1962504465,Information Technology,,Staff,Millennial (born between 1981-2000),Male,3-5 years,Full time Employee,Question 6-Response 2,Answer 8,Question 6,196,12.0
3206389468,Commercial,,Manager,Generation X (born between 1965-1980),Male,10+ years,Full time Employee,Question 6-Response 2,,Question 6,196,0.0
1914548336,Finance,,Department Lead,Generation X (born between 1965-1980),Male,0-2 years,Full time Employee,Question 6-Response 2,Answer 5,Question 6,196,17.0
